1	1885	3331	44.6182	44.6182
1	73189	75924	41.2533	42.5685
1	123236	126567	37.7958	38.6411
1	126636	128132	31.2625	31.6413
1	191929	193489	61.7849	62.6388
1	329784	331350	34.61	35.3781
1	455693	457271	44.7602	45.2524
1	611662	614182	41.7749	42.2692
1	631503	633075	37.9195	38.5687
1	853416	856623	33.7624	34.4506
1	946107	948947	40.9624	41.8029
1	983413	985799	53.6761	55.3249
1	986274	987860	28.7132	28.9346
1	1131656	1133224	60.6801	60.9227
1	1194961	1196509	34.8672	35.0848
1	1429465	1430411	23.2216	23.2231
1	1430974	1432558	30.8867	31.2362
1	1633208	1634760	39.9225	40.4407
1	1658234	1660740	32.4737	33.0224
1	1661172	1662668	46.1948	46.859
1	1703876	1705432	38.8452	39.8061
1	1705483	1707057	27.6996	28.5752
1	1727059	1728609	37.1909	37.8123
1	1807198	1808752	36.1666	36.8383
1	1808780	1810364	39.9542	40.3579
1	2946731	2949120	46.7262	48.5635
1	2981174	2982750	48.9415	50.165
1	2982900	2984462	29.1282	30.0759
1	2998918	3001856	39.3183	40.52
1	3114184	3115742	35.6956	36.6851
1	3116660	3118246	52.5337	53.8263
1	3374782	3376310	42.9714	43.8501
1	3674952	3677314	37.3743	38.6064
1	3682449	3684021	44.6424	44.9753
1	3845888	3848315	52.133	52.5483
1	4046885	4048465	45.882	46.5422
1	4153821	4155381	42.3557	43.1352
1	4228906	4230488	40.2034	40.9442
1	5665554	5667130	47.1948	47.823
1	5839080	5840638	25.3487	25.9002
1	5841294	5844258	39.9865	40.9758
1	6259406	6262308	45.0401	46.7268
1	6262475	6264039	43.1855	44.1708
1	7363547	7365091	38.2847	38.7397
1	7496726	7498294	32.8036	33.4906
1	7597712	7599208	47.6057	48.2968
1	7659718	7661280	25.359	25.8277
1	7833878	7836521	45.2978	45.841
1	8068757	8070337	41.5759	42.4369
1	8091742	8093326	39.9278	40.1986
1	8127405	8128979	44.7705	46.142
1	8285688	8287864	28.129	28.8078
1	8994654	8997079	28.4745	29.2483
1	11436790	11438372	39.636	40.5219
1	11497087	11498667	44.6826	45.6452
1	11567943	11569509	27.7819	28.5503
1	11570041	11571619	43.538	44.2278
1	11571835	11573413	26.5525	27.2521
1	11608398	11609974	52.5316	53.2613
1	11633141	11634719	28.8076	29.9145
1	11635689	11637273	30.7551	31.7036
1	11637688	11639236	31.2706	31.7465
1	11717245	11718805	36.232	36.7274
1	11719975	11723855	33.5755	34.3293
1	11724325	11726871	26.7839	27.0494
1	12076620	12078106	45.9127	46.4542
1	12540655	12542207	33.1316	33.5322
1	12686580	12688158	64.3222	65.6064
1	12741458	12744204	33.2859	33.4352
1	12744708	12746212	34.3973	34.3974
1	12841578	12843164	43.2468	43.6984
1	13084505	13087265	43.8034	44.2325
1	13295916	13297496	37.0936	37.8645
1	13389607	13391185	40.9362	42.2301
1	13391555	13395257	47.7722	49.2467
1	14001383	14004324	38.9846	39.6084
1	14135859	14137433	68.0735	69.2759
1	14884357	14885943	39.1807	40.2411
1	14937726	14939984	44.8355	45.3995
1	14994005	14995537	45.3695	46.5503
1	14996038	14997580	36.4652	37.0313
1	15039094	15044058	56.2956	57.4127
1	15151065	15152645	38.9759	39.9597
1	15261871	15263451	62.9446	64.0172
1	15370371	15371929	53.9224	54.9453
1	15435635	15437211	58.8069	60.4321
1	15615965	15618450	40.192	40.5373
1	15623560	15625082	29.0809	29.3511
1	15739224	15743009	46.6096	47.0373
1	16009563	16012270	52.059	53.6252
1	16012700	16014134	37.3883	37.8227
1	16139892	16142422	39.9959	41.3313
1	16226298	16227868	53.5324	54.7159
1	16248474	16251114	39.6616	40.4017
1	16281751	16283279	45.2066	46.105
1	16475923	16478421	31.701	32.2217
1	16564102	16565678	37.8047	38.5312
1	16570207	16574230	40.027	40.7491
1	16611993	16614784	46.8467	48.3935
1	16947745	16949317	18.9191	19.5165
1	16949583	16951167	49.2166	49.9664
1	17439813	17441383	44.0072	44.4599
1	17526022	17527514	36.0017	36.4382
1	17608931	17610493	52.7052	53.2886
1	17732834	17735531	50.4789	51.2361
1	17744334	17745890	28.2274	28.6677
1	17802620	17805354	41.3368	42.4201
1	17946208	17947778	45.3553	45.7967
1	18111930	18113506	48.035	49.2441
1	18124936	18128004	38.0767	39.2334
1	18148987	18150565	45.8546	46.2425
1	18188608	18190190	49.8417	50.5801
1	18190378	18192370	30.5963	31.6649
1	18203792	18205332	56.5957	57.6511
1	18205473	18207037	35.8669	36.0633
1	18268633	18270207	35.3636	35.8677
1	18278552	18280116	41.9723	43.2184
1	18297522	18298976	31.3823	31.5871
1	18301809	18303307	33.5855	34.1157
1	18383106	18384682	48.4412	49.4932
1	18748919	18751703	40.0482	40.5503
1	18765686	18767256	44.6688	45.7334
1	18779631	18781751	38.2786	39.1642
1	18785552	18787879	30.0095	31.0657
1	18801320	18802906	39.4243	40.028
1	18808951	18810519	58.4084	59.2653
