1	321266	322814	42.5911	43.0534
1	634356	635692	37.522	37.5264
1	721307	722889	59.6198	61.5841
1	756751	759763	52.8107	53.0974
1	945318	946874	69.6185	71.0678
1	1114848	1117548	53.0044	53.4868
1	1373447	1375017	59.1547	60.7579
1	2836789	2839222	42.7082	43.1027
1	2953413	2954991	51.4698	52.4874
1	3061387	3062869	34.1089	34.5668
1	3063575	3064623	26.5204	26.5204
1	3177548	3179845	52.473	53.2382
1	3276256	3277780	45.6388	46.1008
1	3278574	3279922	35.1508	35.1556
1	4299879	4302070	52.3055	53.7414
1	4302610	4305146	52.4424	53.6978
1	4742767	4744313	34.763	35.4312
1	4867871	4870354	48.5616	49.6225
1	4928623	4930189	31.1978	31.9752
1	4930940	4932506	65.6536	66.9176
1	5069019	5070577	30.9763	31.436
1	5070658	5073274	38.8289	39.8103
1	5073276	5074862	30.0443	30.3454
1	5180026	5182912	58.1241	58.8243
1	8180546	8182124	47.3565	48.7052
1	9394939	9396505	47.3717	48.06
1	13638522	13640092	46.1878	47.0234
1	13688782	13690360	46.8884	47.3898
1	13732878	13734406	42.2485	42.677
1	14231860	14233440	50.083	51.1121
1	14233769	14235343	58.857	59.6083
1	14389749	14391329	59.5427	60.0864
1	14392173	14393405	32.6601	33.007
1	14393882	14395396	53.5384	54.1352
1	14554732	14556304	51.4552	52.0365
1	14682380	14685081	44.9782	45.8681
1	14914005	14915423	37.8627	38.1928
1	16470874	16473545	46.9492	47.8903
1	16868409	16869995	59.9019	60.6945
1	17035193	17036741	60.7233	61.7876
1	17046423	17050198	36.2023	37.2347
1	17410423	17411991	35.1032	35.2762
1	17591450	17593028	28.1509	29.0538
1	17593652	17595202	34.3065	35.5292
1	17595247	17599129	36.4501	36.8359
1	17616709	17618285	32.6068	33.0969
1	17966303	17967807	48.3442	48.8686
1	17967826	17969058	44.0179	44.0798
1	18156517	18159229	55.077	55.8946
1	18320300	18321884	60.6391	61.6454
1	18347018	18348418	44.0997	44.0997
1	18482402	18486346	40.0263	40.9903
1	18486585	18489306	53.2289	53.869
1	18491299	18492855	38.9337	39.4545
1	18493089	18495904	33.9508	34.0471
1	19157109	19158689	54.9963	55.6227
1	19170637	19172159	57.7748	59.0948
1	20059571	20061109	48.337	49.1849
1	20062452	20063932	46.7592	46.8361
1	20639493	20641019	52.6436	53.0848
1	21121849	21124485	42.5821	43.9142
1	21221179	21222757	37.9746	38.29
1	23818197	23819781	67.0201	68.5328
1	23929328	23930888	70.4009	72.2622
1	23970639	23972207	64.193	65.6671
1	24498762	24500342	74.586	75.6554
1	24700670	24703712	36.4873	37.0352
1	24924718	24925598	22.1768	22.177
1	24926155	24927671	40.2137	40.4104
1	25017799	25019331	56.9364	58.1889
1	25507366	25508946	56.7674	57.6393
1	25606118	25607686	53.3701	54.017
1	25706177	25712323	35.8936	36.2015
1	25821114	25822660	50.5051	50.9189
1	25835601	25837173	43.8384	44.9937
1	26145049	26146565	46.6534	47.9848
1	26242689	26245718	55.3348	56.4469
1	26898004	26900652	54.9982	56.1324
1	26992848	26994428	48.7666	49.2982
1	27091930	27094434	48.9992	50.1081
1	27194164	27195742	31.6946	32.0405
1	27195907	27197421	41.6808	42.5066
1	27691343	27692783	22.929	23.2546
1	27693472	27695046	33.8887	34.8241
1	27790598	27792158	42.4035	42.7416
1	28198062	28199610	52.7296	53.4739
1	28880977	28882521	37.4336	38.1129
1	29101218	29102790	63.2478	63.9859
1	29305375	29306905	58.4211	60.3772
1	29336936	29338482	51.8731	52.531
1	29667598	29670363	51.4246	51.9602
1	30246785	30248371	58.8695	59.8041
1	30434691	30436253	55.6403	57.0248
1	30481939	30483445	40.2468	41.5055
1	30715973	30717523	48.9369	49.5727
1	30974517	30977509	49.8138	50.2472
1	31043319	31044839	46.7119	47.4212
1	31059382	31060928	49.3886	50.081
1	31254416	31255948	54.088	54.3882
1	31332271	31333853	47.8586	48.4337
1	31524332	31527158	50.7461	51.9796
1	33829578	33831144	38.5032	38.9014
1	34539981	34541549	54.0282	54.298
1	34559886	34562636	66.0502	67.8676
1	34643099	34644667	67.6431	68.548
1	34993468	34994982	38.3875	39.1552
1	35045671	35047129	36.2495	36.7673
1	35087377	35088959	64.7513	65.8037
1	35220222	35222567	38.8538	39.6945
1	35359696	35361276	38.441	39.1011
1	35558515	35560053	46.3167	46.9898
1	35609517	35611079	44.9359	45.5376
1	35665055	35666629	53.9376	56.0914
1	35726120	35729801	43.1943	43.9632
1	36966044	36967510	29.5393	29.6165
1	37023553	37025902	39.1073	39.9278
1	37169822	37171392	43.5199	44.0046
1	37696448	37697754	33.5763	33.5763
1	38268905	38270469	38.6351	39.4724
1	38270701	38272269	38.329	38.7114
1	39279741	39282360	44.2904	44.7849
1	39633462	39635012	53.9795	56.1366
1	40124002	40125034	29.1976	29.3176
1	40125142	40126706	49.7848	50.7145
1	40226877	40228459	52.2718	52.9874
1	40341398	40342980	44.5577	45.4708
1	40348934	40350450	51.9154	53.2039
1	40421818	40423402	39.9452	40.3271
1	40474536	40476040	50.7114	51.4502
1	40490958	40492542	31.6856	32.5196
1	40493511	40495097	50.8781	52.4863
1	40589364	40590920	42.466	42.9157
1	40710037	40711499	51.9222	52.6826
1	40890110	40891652	44.3967	44.9629
1	41073195	41074745	49.4279	50.1891
1	41614385	41615969	65.6123	66.4943
1	41740652	41742092	30.3316	30.6116
