1	169972	170848	12.5785	12.6299
1	171116	172456	27.9107	27.9154
1	2889074	2890384	42.7833	42.7833
1	3190013	3190697	8.17502	8.17502
1	3368261	3369815	30.1367	30.7948
1	3399920	3402876	43.8027	44.5651
1	3463782	3465078	43.3121	43.3121
1	3467861	3469389	25.3681	26.0791
1	3480224	3481808	55.7253	56.5816
1	3522307	3523881	35.8633	36.4925
1	3581773	3583349	39.748	40.7551
1	3593214	3594766	28.4463	28.7671
1	3769908	3770658	31.5146	31.5146
1	3778236	3779420	41.3235	41.3235
1	3954962	3956022	20.1609	20.1609
1	4312913	4314499	50.847	51.8047
1	4505760	4506600	21.6361	21.6361
1	4629130	4632026	46.6462	47.5949
1	5436473	5438005	38.0295	38.9011
1	5442409	5443251	13.0444	13.0444
1	5681439	5682983	56.5746	57.4465
1	6311992	6315076	32.2408	32.812
1	6890544	6892122	36.8597	37.3441
1	7017494	7019012	56.1439	57.0815
1	7099924	7101452	34.4368	34.8382
1	7214065	7215469	24.3809	24.3809
1	7618817	7620299	29.9447	30.4492
1	8445821	8446707	30.6965	30.6965
1	8544829	8545699	27.5426	27.5426
1	8571508	8573070	33.8803	34.3191
1	8608104	8610096	47.3937	47.9777
1	8645767	8646501	12.7367	12.9638
1	8646684	8647620	20.3496	20.4341
1	8653675	8656327	47.425	48.409
1	8701969	8703551	40.5006	40.9411
1	8739002	8740905	25.7246	26.2392
1	8970320	8971798	28.8298	29.0319
1	9110592	9112166	47.6366	47.8446
1	9261354	9262800	48.3719	48.3719
1	9286386	9287952	26.2843	26.4615
1	9353717	9355287	36.7971	37.3099
1	9664729	9666005	40.6584	40.6584
1	9752919	9756433	63.6366	65.0381
1	9771014	9772536	42.5151	42.8146
1	9890573	9891667	35.8536	35.8536
1	10368180	10369752	44.2786	45.033
1	10494800	10496338	34.1374	35.0291
1	13595307	13596709	32.2891	32.2891
1	14133076	14134040	20.3519	20.3519
1	14514560	14517795	38.7156	39.8823
1	14517977	14519561	34.2347	35.5021
1	14762444	14763302	21.5562	21.5562
1	14778509	14780037	28.8255	29.195
1	14868325	14869901	47.0403	47.5605
1	14912257	14913299	19.6358	19.6358
1	15055413	15056037	16.449	16.449
1	15069315	15070039	22.3731	22.3731
1	15159172	15160754	59.0723	59.8571
1	15169479	15170783	30.0638	30.0638
1	15254616	15255766	27.1066	27.1066
1	15256976	15258460	24.2246	24.2246
1	15268621	15269877	28.3272	28.3272
1	15314713	15315681	22.4912	22.4912
1	15403510	15405016	27.8928	28.2778
1	15636518	15638052	35.5045	35.5707
1	15786002	15787528	36.0156	36.1521
1	15965635	15968105	36.8145	37.1978
1	16607079	16610852	36.3812	37.0688
1	16922292	16923818	34.2598	34.2598
1	16960058	16961624	56.3247	57.2768
1	17167176	17168762	50.343	51.1239
1	17343856	17345420	40.6805	41.5264
1	17378892	17379554	11.6629	11.6629
1	17580145	17582871	33.3123	33.4458
1	17741819	17743201	27.6625	27.6625
1	17848309	17849521	39.2627	39.2627
1	17878432	17879372	26.1316	26.1316
1	17974271	17975741	27.113	27.5885
1	18065361	18068436	29.2178	30.3893
1	18952198	18953760	45.0336	45.9091
1	18954281	18955379	29.9515	30.0209
1	19572783	19575919	53.3796	54.1066
1	20878190	20879772	30.2541	30.7202
1	21485422	21486980	50.0454	50.557
1	21487413	21488885	35.2748	35.2748
1	21818816	21820246	43.2515	43.2515
1	22336613	22337967	22.3911	22.3945
1	22338250	22339702	35.5417	35.853
1	22340428	22341204	19.3494	19.352
1	22483035	22483645	8.53263	8.53263
1	22520277	22521567	26.9102	26.9102
1	22547599	22549165	57.9301	58.6834
1	22609202	22610216	24.6642	24.6642
1	22714201	22715573	23.8858	23.8858
1	22761523	22762627	17.4297	17.4297
1	22977773	22979333	27.9219	28.5704
1	23004483	23007101	34.218	34.5921
1	23007194	23008710	29.2954	30.03
