I	49	1089	5.91442	5.91442
I	10975	11725	45.992	45.992
I	14755	15337	8.84958	8.84958
I	33577	34231	21.4013	21.4564
I	34705	35727	31.3919	31.3939
I	38775	39319	20.1202	20.184
I	41747	42447	16.3586	16.3586
I	44969	45339	1.98682	1.98682
I	56101	57687	26.0001	26.4599
I	69721	70547	29.7939	29.7939
I	86183	86743	4.7052	4.7052
I	91366	91666	1	1
I	92823	94119	60.9518	60.9518
I	94879	95403	71.7843	71.7861
I	96368	96930	36.7014	36.7017
I	98553	99037	1.90813	1.90813
I	107961	109720	34.6173	35.2753
I	110261	110947	35.4953	35.5346
I	111232	112732	101.668	101.67
I	116454	117874	32.5557	32.6335
I	120223	121709	12.8611	12.8612
I	122263	122741	11.8105	11.8105
I	127652	129116	28.401	28.4334
I	130197	131221	128.239	128.239
I	137517	138005	14.8231	14.8231
I	142427	142829	14.9467	14.9467
I	150854	151354	8.89992	8.89992
I	155862	156400	9.76925	9.76925
I	159177	159651	28.7186	28.75
I	160132	160568	5.94425	6.18378
I	172693	173173	15.7912	15.9501
I	173605	174507	28.5881	28.6029
I	181688	182168	3.92824	3.92824
I	229362	231384	26.4562	26.6722
I	231706	232342	8.81606	8.8172
I	257790	258190	18.9081	18.9081
I	260005	260551	30.3549	30.3549
I	261808	262394	28.525	28.525
I	276885	277433	26.0687	26.0687
I	288960	289428	35.8297	35.8297
I	296073	296585	62.3713	62.3721
I	297382	297878	7.89527	7.90248
I	299192	300272	49.9289	49.9289
I	301202	301722	8.87635	8.87651
I	308044	308344	1	1
I	310677	311303	13.2957	13.2957
I	313772	315278	25.1991	25.6539
I	320758	322254	18.6993	18.6993
I	322785	323181	6.98325	7.00268
I	332600	332940	1.99578	1.99578
I	340836	341912	15.2967	15.2967
I	364099	365547	21.4316	21.4316
I	368679	369343	20.1988	20.1988
I	378375	379821	38.2376	38.2639
I	379922	380724	12.9128	13.1628
I	381109	383147	59.5009	59.8071
I	392556	393044	29.8311	29.8311
I	395095	395609	21.0648	21.0648
I	397567	398487	38.6276	38.6276
I	429019	429469	25.561	25.561
I	433233	433987	43.1843	43.1843
I	437639	438031	8.94733	8.94733
I	441284	441746	97.8252	97.8252
I	443009	443461	10.8771	10.8771
I	458103	458709	11.7459	11.7459
I	477295	477845	28.6703	28.6703
I	484165	485053	22.4299	22.4299
I	491088	491574	9.94135	9.94143
I	492522	493442	24.2929	24.2929
I	494933	496219	57.8824	57.8824
I	502372	502816	3.95941	3.95941
I	508948	509428	4.94621	4.94621
I	516574	517216	72.8562	72.8564
I	517998	518968	45.7295	45.7296
I	524373	524963	48.1299	48.1299
I	527282	527848	8.45159	8.45159
I	532442	532742	1	1
I	535811	537213	59.829	59.829
I	538528	538996	20.345	20.345
I	545269	545921	30.6721	30.6721
I	549017	549647	9.83217	9.83217
I	554784	556302	23.6141	23.8167
I	556889	557445	5.86875	5.96164
I	562794	563538	17.1002	17.1002
I	566752	567410	3.79443	3.79443
I	573871	575445	77.3261	78.2276
I	606537	607089	15.8901	15.8901
I	612971	613617	14.9534	14.9534
I	617834	618378	13.4371	13.4371
I	634232	634722	23.7504	23.7504
I	637482	639117	16.8304	17.3806
I	644101	644699	41.4652	41.4652
I	663294	663956	8.53398	8.53398
I	683381	683965	50.7638	50.7638
I	701912	703148	32.6195	32.6195
I	716576	717084	10.7924	10.7924
I	719471	720589	53.3823	53.3823
I	754381	754951	8.83538	8.83538
I	756663	757227	16.8012	16.8012
I	762359	762911	26.2229	26.4784
I	763163	763863	18.1644	18.7131
I	772859	773217	6.99418	6.99418
I	775048	775630	15.4118	15.4118
I	796079	796909	31.4235	31.4235
I	799168	799628	15.6589	15.6589
I	801887	802187	1	1
I	803578	804120	9.7358	9.7358
I	814312	814914	6.86491	6.86492
I	816018	816522	35.5341	35.5341
I	819578	820048	15.8593	15.8593
I	826043	826691	81.9486	81.9486
I	828359	829623	30.3853	30.3853
I	840041	841173	27.4525	27.4525
I	851283	852821	92.5271	92.5689
I	875818	876378	11.9959	11.9959
I	881128	882090	19.3355	19.3421
I	882543	883523	37.534	37.5398
I	920325	921013	54.8607	54.8607
I	927032	928148	13.6261	13.6261
I	929428	929956	49.6226	49.6226
I	939516	939888	13.9713	13.9713
I	943270	943622	1.9925	2.04994
I	944151	944543	4.98145	5.02138
I	944909	946796	22.903	23.1202
I	954079	954767	45.9415	45.9415
I	955790	957186	320.455	320.657
I	961180	961742	95.1189	95.6758
I	968715	969771	9.2684	9.2684
I	972740	974108	25.7836	25.7836
I	984262	985074	52.5095	52.5095
I	986567	987125	18.8897	18.8897
I	988814	989344	16.6853	16.6854
I	990238	990790	2.87982	2.89345
I	991389	991765	6.98555	6.99301
I	998754	999592	33.0026	33.0026
I	1000847	1001303	6.95819	6.95819
I	1015037	1015813	41.9291	41.9291
I	1016825	1017339	7.71394	7.71396
I	1030705	1031177	7.93918	7.93962
I	1031960	1032270	0.999861	1.00397
I	1052405	1053027	22.781	22.9071
I	1053430	1054114	34.9408	35.0118
I	1061771	1062999	62.0989	62.0989
I	1067930	1068966	28.5017	29.0952
I	1069171	1070737	36.8343	38.024
I	1090151	1090981	6.55899	6.55899
I	1095872	1096540	51.6286	51.6286
I	1100531	1101133	43.1712	43.1712
I	1157238	1158142	50.1796	50.5094
I	1166265	1166737	1.9204	1.92136
I	1167642	1168226	47.1422	47.1423
I	1175442	1175742	7	7
I	1180240	1180718	7.65559	7.65559
I	1218454	1218796	1.99511	1.99511
I	1225036	1225716	27.808	27.8083
I	1226527	1226977	7.91767	7.92245
I	1227703	1228313	15.469	15.4747
I	1228969	1229673	15.0058	15.0103
I	1230305	1230767	7.92102	7.94076
I	1251163	1252011	21.6393	21.6393
I	1258506	1258806	6	6
I	1261299	1261959	28.3175	28.3175
I	1270758	1271704	36.9094	36.9094
I	1273635	1274601	23.4467	23.4467
I	1288506	1289124	21.6037	21.6037
I	1301107	1301875	23.1542	23.1542
I	1315295	1315955	45.2024	45.2065
I	1316660	1317486	38.0083	38.0091
I	1321773	1322339	9.82972	9.82972
I	1331064	1331534	7.93987	7.93987
I	1333065	1333521	13.8717	13.8717
I	1339947	1341211	50.8992	50.9366
I	1341500	1342894	19.483	19.7453
I	1360928	1361582	5.81552	5.81552
I	1378431	1378885	1.93602	1.93602
I	1392657	1393211	14.5603	14.5603
I	1415960	1416466	9.83126	9.83126
I	1434992	1435934	46.8576	46.8576
I	1443880	1444660	26.7268	26.7268
I	1446341	1447417	25.8392	25.8392
I	1455118	1455832	31.3063	31.3063
I	1470820	1471486	17.664	17.664
I	1481315	1482053	37.5617	37.5617
I	1510982	1511572	8.83291	8.83291
I	1535638	1535994	8.98186	8.98186
I	1540356	1540998	33.158	33.158
I	1548148	1548522	7.94059	7.94059
I	1557331	1558033	56.8896	56.8901
I	1558855	1559425	55.447	55.4487
I	1562460	1562938	4.85201	4.85201
I	1575493	1575981	13.7783	13.7783
I	1598343	1599035	14.0645	14.0645
I	1628405	1629239	77.4129	77.4129
I	1640254	1640844	3.85766	3.85766
I	1651167	1651969	70.5218	70.5218
I	1653184	1653546	8.9755	8.9755
I	1668022	1668588	34.4363	34.6221
I	1668973	1669545	19.9566	20.2001
I	1672145	1672823	29.5893	29.5893
I	1676485	1676903	24.8977	24.8977
I	1687513	1688327	17.9992	17.9992
I	1691011	1691823	23.407	23.407
I	1698138	1698874	17.8901	17.8901
I	1717238	1717830	26.879	26.879
I	1718965	1719497	20.2678	20.2678
I	1720493	1721177	13.1656	13.1656
I	1729386	1729954	58.4075	58.4075
I	1731057	1731357	2	2.00028
I	1737511	1739079	23.1917	23.2169
I	1773319	1773721	3.96012	3.96012
I	1775314	1776240	26.4532	26.4532
I	1777431	1777737	3.99993	4.00402
I	1778560	1779180	20.0512	20.0516
I	1797115	1797609	6.89347	6.89347
I	1799879	1800633	18.3567	18.3567
I	1807667	1808341	5.48887	5.48896
I	1809150	1810168	53.685	53.685
I	1822910	1824446	41.5957	41.6361
I	1835740	1837286	115.593	117.254
I	1843565	1843865	4	4
I	1852249	1853497	17.2331	17.2331
I	1873166	1874708	78.976	79.8299
I	1879292	1880198	55.426	55.426
I	1883900	1884578	13.7717	13.7717
I	1891862	1892452	7.64748	7.65128
I	1893140	1893444	4.99989	5.0113
I	1913581	1914793	32.3382	33.2507
I	1958409	1958785	11.9755	11.9755
I	1974265	1975049	25.1821	25.1821
I	2010976	2011596	32.9677	32.9677
I	2019422	2020726	27.3246	27.3266
I	2021120	2021818	30.7423	30.7453
I	2024488	2025018	16.6796	16.6796
I	2040631	2042017	41.6802	42.1799
I	2065434	2065850	19.75	19.75
I	2068291	2071235	54.7497	55.316
I	2076752	2077402	21.6859	21.6859
I	2084706	2085830	59.4913	59.4913
I	2095110	2095634	44.5159	44.5159
I	2097348	2098014	19.5599	19.5599
I	2118073	2118389	5.99951	5.99951
I	2126634	2127244	20.3646	20.3646
I	2155262	2156518	52.2313	52.2313
I	2177903	2178453	19.5507	19.5507
I	2182686	2183412	18.7776	18.7776
I	2189333	2189745	6.89347	7.03487
I	2190284	2190820	29.9657	29.9875
I	2195689	2197199	22.1413	22.1413
I	2204736	2205134	18.916	18.916
I	2223726	2224340	9.50487	9.50487
I	2236204	2237748	20.0596	20.0596
I	2246390	2248396	39.8428	39.9588
I	2253254	2254038	42.2583	42.2583
I	2272921	2273455	10.7613	10.7613
I	2290881	2291463	28.5511	28.5511
I	2292202	2293528	23.5035	23.5035
I	2299279	2300247	62.8185	62.8185
I	2306670	2307100	13.9312	13.9312
I	2315896	2316196	14	14
I	2318238	2318864	29.518	29.518
I	2329283	2329951	24.497	24.497
I	2333119	2333419	2	2
I	2393123	2393833	18.736	18.736
I	2401436	2401938	55.553	55.553
I	2404541	2405181	7.7418	7.7418
I	2409393	2410959	36.9285	37.467
I	2413086	2413386	1	1
I	2419500	2420208	9.74246	9.74454
I	2420678	2421476	4.62434	4.62931
I	2431485	2431977	39.6947	39.6947
I	2436717	2437923	39.0446	39.0446
I	2482638	2483244	22.3645	22.3645
I	2485353	2485849	8.89809	8.89809
I	2490298	2490718	54.8279	54.8279
I	2513772	2514666	61.7245	61.7245
I	2552789	2553143	8.98923	8.98923
I	2571248	2571798	10.697	10.697
I	2573957	2574291	23.9737	23.9737
I	2577246	2577772	16.8164	16.8164
I	2579932	2580452	12.4855	12.4855
I	2586102	2586580	19.3578	19.3578
I	2598318	2599038	17.5673	17.5673
I	2603455	2605810	126.754	126.83
I	2622173	2622809	9.42687	9.42687
I	2639502	2640106	13.6714	13.6714
I	2643394	2643908	23.346	23.346
I	2654505	2654897	43.9149	43.9149
I	2667675	2668525	75.8467	75.8467
I	2678058	2678496	89.3788	89.3991
I	2679073	2679941	52.6009	52.6233
I	2681321	2681841	21.7644	21.7646
I	2682745	2683371	22.2987	22.2989
I	2687414	2688052	19.3951	19.3951
I	2689163	2689723	23.0639	23.4061
I	2703062	2703706	49.0735	49.0778
I	2704388	2704848	15.6757	15.6958
I	2705962	2706522	26.7459	26.7926
I	2707024	2707448	11.9225	12.0417
I	2727290	2727926	8.6366	8.64954
I	2728475	2729195	26.1001	26.1049
I	2735420	2736882	24.2728	24.2728
I	2740009	2740913	11.962	11.962
I	2744355	2745673	58.5147	58.5147
I	2752852	2753418	27.3474	27.3474
I	2761111	2761615	13.7356	13.7356
I	2767069	2767669	20.54	20.54
I	2774873	2775367	34.5979	34.5979
I	2777219	2778047	12.2259	13.1201
I	2778159	2778807	43.9267	44.0855
I	2783406	2784130	68.8074	68.8074
I	2791261	2791869	15.7227	15.7227
I	2798246	2798546	6	6
I	2800410	2801190	46.0176	46.0176
I	2805023	2805551	22.7881	22.7881
I	2821568	2821868	1	1
I	2831218	2832294	62.4871	62.4871
I	2835240	2835656	24.7479	24.7479
I	2855452	2855764	7.99947	7.99947
I	2863767	2864707	73.3744	73.3744
I	2869522	2870302	32.9324	32.9324
I	2875002	2876330	71.9337	71.9746
I	2877290	2878098	28.6158	28.6472
I	2896249	2896983	26.0427	26.1446
I	2898013	2898731	37.2892	37.2892
I	2900182	2900494	1.99966	1.99966
I	2905572	2906084	43.4828	43.4828
I	2915150	2915714	16.5132	16.5132
I	2927364	2929588	50.0081	50.378
I	2935457	2936047	31.6443	31.6443
I	2961963	2962491	7.64636	7.64636
I	2967495	2968101	16.513	16.513
I	2970543	2971117	30.5501	30.5501
I	2976199	2976665	38.9045	38.9045
I	2984984	2985516	12.5513	12.5513
I	3010578	3012126	69.6376	70.7787
I	3042618	3043490	39.2758	39.2758
I	3069538	3070300	30.6622	30.6622
I	3087109	3087577	16.8259	16.8259
I	3096061	3096567	9.74827	9.74827
I	3101561	3102099	12.7486	12.7486
I	3110630	3111062	15.8913	15.8913
I	3118878	3119694	24.2432	24.2432
I	3121854	3122352	29.5092	29.5092
I	3137868	3138450	32.6869	32.9578
I	3138779	3139445	20.1826	20.3945
I	3151855	3152671	41.995	41.995
I	3160624	3163274	29.1994	29.5463
I	3192602	3192948	13.9912	13.9912
I	3226738	3228316	32.8604	32.8604
I	3246673	3248771	60.3477	61.9456
I	3256140	3257154	3.42922	3.42922
I	3261355	3261869	6.87527	6.87527
I	3269650	3271142	17.8303	17.8303
I	3272604	3273326	12.9441	12.9442
I	3274234	3274776	51.5836	51.5837
I	3277700	3278168	7.89438	7.89438
I	3281200	3282176	48.4406	48.4406
I	3292570	3294132	41.5502	41.6251
I	3306460	3306892	9.95709	10.098
I	3307301	3307749	7.8294	7.99624
I	3309451	3309969	47.3857	47.3857
I	3316426	3316946	25.797	25.797
I	3324634	3325348	35.5137	35.5137
I	3330647	3331251	63.5648	63.5649
I	3332249	3333213	51.1562	51.1562
I	3334130	3334942	29.4109	29.4109
I	3355491	3357077	31.2859	31.2859
I	3366729	3367441	26.2411	26.3145
I	3367717	3368507	12.2895	12.4236
I	3381528	3382100	10.5898	10.5898
I	3384779	3385079	1	1
I	3401823	3402361	11.8875	11.8875
I	3404051	3404475	14.9141	14.9141
I	3405765	3406293	12.8274	12.8274
I	3419349	3419807	7.91804	7.91804
I	3427225	3428001	4.20291	4.20291
I	3435209	3435509	1	1
I	3439485	3440095	3.83726	3.83726
I	3470815	3471753	35.4009	35.4009
I	3489786	3491036	14.0921	14.0921
I	3499593	3500011	14.8379	14.8481
I	3500623	3501647	18.7577	18.7586
I	3513655	3514791	27.9016	27.9016
I	3529548	3530294	19.092	19.1041
I	3530735	3531509	13.2333	13.2685
I	3533612	3534254	18.5635	18.5635
I	3551706	3552288	26.8739	26.8739
I	3560018	3560510	33.5627	33.5627
I	3562767	3563271	15.6114	16.2325
I	3563666	3564254	69.3649	69.4596
I	3583891	3584617	27.8881	27.8881
I	3602919	3603859	47.4243	47.4243
I	3625736	3626266	10.7108	10.7129
I	3626958	3627466	4.8188	4.82295
I	3631455	3632735	32.5458	32.5617
I	3636426	3636954	24.2481	24.2481
I	3638460	3639328	43.2108	43.2108
I	3640488	3641012	6.92189	6.9219
I	3647707	3648621	40.6893	40.6893
I	3671552	3672292	13.1934	13.1934
I	3680437	3681385	20.0939	20.0939
I	3693363	3694021	30.6318	30.6318
I	3706473	3706869	2.98089	2.98089
I	3709747	3710291	8.76921	8.76921
I	3721067	3722261	64.6217	64.6217
I	3723324	3723838	17.6596	17.6655
I	3724635	3725057	34.6211	34.6244
I	3737897	3738607	18.5376	18.5376
I	3740194	3741180	42.577	42.577
I	3753696	3755174	58.7336	58.8308
I	3758736	3759868	49.3332	49.3332
I	3781352	3782188	45.5774	45.5774
I	3784928	3785762	40.3764	41.1713
I	3787627	3788839	10.6155	10.6174
I	3789300	3789708	13.9811	13.9852
I	3806353	3807415	38.2578	38.5715
I	3818889	3819495	20.816	20.816
I	3822263	3823127	42.8985	42.8985
I	3824032	3824852	19.6039	19.6039
I	3829425	3830141	36.8153	36.8155
I	3830950	3831378	7.97435	7.97779
I	3838506	3839264	21.8834	21.8834
I	3842123	3843183	54.7123	54.7123
I	3861336	3861924	27.4719	27.4719
I	3867901	3868229	14.9955	14.9955
I	3874301	3874851	5.80439	5.80439
I	3891333	3892211	27.4794	27.4794
I	3898076	3900103	52.8749	53.3401
I	3906113	3906703	19.344	19.344
I	3908812	3909460	27.6396	27.6396
I	3918104	3918404	2	2
I	3920837	3921273	1.94928	1.94928
I	3928099	3928401	2.99999	2.99999
I	3931542	3932186	34.4785	34.4785
I	3937297	3937789	12.9458	12.9458
I	3940446	3941022	5.88227	5.88227
I	3956652	3957108	36.6582	36.6582
I	3959349	3959879	10.7947	10.7947
I	3975756	3976648	17.6555	17.6555
I	3982728	3983210	15.7117	15.7129
I	3984072	3984424	7.97359	8.11899
I	3985634	3986346	30.3684	31.0389
I	3987563	3988153	17.2979	17.3364
I	3988610	3989012	6.95371	7.10317
I	3993484	3994072	22.4978	23.863
I	3994329	3995073	91.1921	91.32
I	3995665	3996615	23.479	23.482
I	4005100	4006176	28.5197	28.5199
I	4006744	4007414	17.5144	17.5229
I	4008596	4008966	18.9789	18.9789
I	4012501	4013239	38.6615	38.6615
I	4018881	4019377	11.8066	11.808
I	4020085	4021069	34.2253	34.2255
I	4029210	4029736	19.9994	20.0573
I	4030129	4030901	16.9645	17.0424
I	4032225	4032973	17.7687	17.7687
I	4035238	4036010	10.7346	10.7346
I	4045661	4047243	42.6575	42.9504
I	4050319	4050955	7.83174	7.83174
I	4060480	4061132	55.3282	55.3282
I	4068224	4068928	35.4146	35.4146
I	4073592	4074064	33.433	33.433
I	4075621	4076561	13.3556	13.3556
I	4078653	4079103	5.91967	5.91967
I	4080924	4082246	38.9095	38.9095
I	4085009	4085417	14.8437	14.8437
I	4125801	4126187	6.97589	6.97589
I	4138945	4139777	49.2265	49.341
I	4140078	4141088	45.589	45.6228
I	4157974	4158518	44.293	44.293
I	4160919	4161477	10.7729	10.7729
I	4171894	4172734	74.2854	74.2879
I	4175751	4176203	8.87295	8.87295
I	4178417	4179015	25.9795	25.9795
I	4183759	4185171	29.4686	29.6407
I	4185628	4186828	58.4021	58.4025
I	4199592	4200354	17.8225	17.8225
I	4201433	4202037	29.194	29.194
I	4218098	4218818	30.7458	30.7458
I	4224501	4225307	21.869	21.869
I	4253473	4254629	52.8497	52.8497
I	4270745	4271411	12.7468	12.7468
