I	49	1089	5.91442	5.91442
I	12868	13476	19.5585	19.5585
I	14755	15337	8.84958	8.84958
I	30185	30485	1	1
I	33577	34187	13.7662	13.8091
I	34705	35783	32.4169	32.4174
I	37814	38452	13.475	13.475
I	39700	40090	2.98306	2.98306
I	41819	42447	16.2493	16.8824
I	42769	43297	45.5146	45.7166
I	45039	45339	1	1
I	55131	57687	42.9731	43.108
I	61766	62162	2.97941	2.97941
I	66800	67278	65.7215	65.9444
I	69713	70359	23.1723	23.1723
I	85680	86724	49.1668	49.1668
I	93448	94054	23.5277	23.5277
I	96369	96929	36.7027	36.7027
I	98737	99037	1	1
I	107531	109606	44.9015	45.5102
I	110443	110947	6.84501	6.86134
I	112222	112866	45.711	46.129
I	116310	117750	58.4703	58.4703
I	119423	121715	15.5651	15.5854
I	122223	122827	13.5373	13.5374
I	124637	125121	14.8016	14.8016
I	127987	128853	22.9898	23.0338
I	130184	131272	108.422	108.512
I	137335	138411	81.5834	81.5834
I	141888	143162	26.1466	26.1466
I	149253	149917	10.072	10.072
I	150854	151632	56.9733	56.9733
I	153333	153729	13.8654	13.8654
I	155948	156370	7.95456	7.95456
I	159183	161046	27.7466	28.0698
I	161475	161949	36.7767	36.9558
I	167841	168523	31.355	31.355
I	169661	169961	1	1.00002
I	171904	172410	30.7304	31.4008
I	172693	173955	35.365	35.3798
I	178142	178742	16.6875	16.6875
I	180016	180628	16.8417	16.8417
I	227333	232254	72.4419	73.1822
I	238125	238425	15	15
I	239944	240658	37.6947	37.6947
I	247783	248943	23.5538	23.5538
I	257403	258461	19.7879	19.7879
I	260005	260551	30.3549	30.3549
I	270113	270575	35.5795	35.5795
I	274408	274708	1	1
I	276339	277859	34.4581	34.549
I	279418	280136	39.8636	39.8636
I	284979	285427	8.83637	8.83637
I	290323	290679	18.9754	18.9754
I	293045	293593	36.4855	36.4855
I	295820	296632	88.5005	88.5038
I	297242	297796	26.4078	26.4412
I	299602	300272	19.282	19.282
I	307994	308556	28.7838	28.7838
I	310606	311606	16.3754	16.3951
I	311995	312341	11.9796	12.1856
I	314041	314687	46.3092	46.403
I	318676	319120	15.9699	15.9699
I	320895	322121	22.5438	22.5438
I	332600	332940	1.99578	1.99578
I	341037	341801	22.2339	22.2339
I	360596	361070	1.91857	1.91857
I	366863	367185	4.99664	5.0647
I	368723	369247	17.719	17.7199
I	378375	383051	61.6582	62.2317
I	384660	385178	5.90665	5.90665
I	392197	393373	43.1144	43.1144
I	395110	396138	41.7086	41.7086
I	397567	398411	33.0243	33.0243
I	421116	421824	40.9085	40.9085
I	424467	425009	49.9827	49.9827
I	428593	429017	1.95774	1.95774
I	430983	431487	9.91285	9.91299
I	431999	433987	43.149	43.7702
I	437514	438008	18.4423	18.4423
I	439023	439735	55.5545	55.5606
I	440797	442371	160.219	161
I	442971	443455	10.8483	11.1148
I	445366	445956	92.8393	92.8393
I	448002	450246	88.378	92.0029
I	452181	453105	37.9033	37.9791
I	453401	454059	34.344	34.5354
I	454696	455084	10.9489	10.9886
I	457607	458079	38.2986	38.2986
I	461671	461971	1	1
I	463888	464528	26.3714	26.3714
I	470639	471415	42.2157	42.2157
I	475224	475768	20.9432	21.1244
I	476263	476705	35.4028	35.6041
I	476903	478255	35.161	35.2188
I	478703	479135	5.969	6.05984
I	484165	485171	23.1892	23.1892
I	486305	486923	38.7605	38.7605
I	490669	492029	10.1343	10.2321
I	492564	493442	26.5319	26.5363
I	495035	496055	52.0599	52.0599
I	501133	501563	13.7999	13.7999
I	511964	514085	21.5014	22.2065
I	518247	519037	27.9528	27.9528
I	521167	521865	42.8597	42.8597
I	524100	525164	49.924	49.9562
I	525374	525968	13.8056	14.0216
I	527454	528520	12.1993	12.1993
I	530312	530810	42.3559	42.3559
I	531658	533236	11.1476	11.5442
I	536068	537540	16.3276	16.5615
I	542150	542562	2.97099	2.97099
I	545276	545854	25.4668	25.4668
I	547018	547382	9.96298	9.96299
I	549117	549523	8.98412	9.02626
I	553677	554079	1.97186	1.97198
I	554756	556302	32.1205	32.3006
I	556876	557404	2.82735	2.94724
I	562393	563891	17.1891	17.5658
I	564685	565281	11.451	11.4511
I	565861	567283	34.9134	34.9134
I	570735	571219	13.9115	13.9115
I	573897	575345	73.2069	73.2446
I	585751	586261	19.8174	19.8174
I	606073	607501	71.5363	72.3251
I	613191	613647	6.94535	6.94535
I	644701	645151	20.6756	20.6756
I	663439	663929	5.94066	5.94066
I	666280	666762	8.86983	8.86983
I	681310	681642	2.99787	2.99787
I	683360	683980	51.6284	51.6284
I	703185	704653	7.05126	7.27716
I	715244	715786	6.66113	6.66216
I	716576	717068	9.83426	9.83523
I	719481	720589	51.5316	51.5316
I	736240	737732	51.1435	51.1435
I	743060	743450	20.9752	20.9752
I	746838	747260	2.96989	2.96989
I	756779	758091	33.6244	33.6244
I	762305	762879	20.9756	21.0868
I	763218	763848	14.5347	14.7746
I	774979	775613	19.1948	19.1948
I	782307	782759	10.7066	10.7136
I	783325	783693	1.98827	2.05767
I	789298	789806	37.9294	38.1698
I	789809	791641	52.6098	53.7726
I	796079	796909	31.4235	31.4235
I	798250	798588	10.9951	10.9951
I	800675	802187	14.2493	14.2493
I	802354	803900	12.9989	13.3479
I	806720	807144	36.8179	36.8179
I	810157	810619	8.90787	8.90787
I	812088	812668	15.8315	15.8315
I	814312	814914	6.86491	6.86491
I	819318	820092	27.6989	27.6989
I	823690	824430	15.6712	15.6712
I	826093	826691	71.6755	71.6868
I	828656	828962	5.9997	6.01378
I	829815	830231	47.7985	47.8001
I	834251	835083	31.5061	31.5061
I	838391	839203	33.4271	33.4271
I	840280	841100	23.856	23.856
I	850154	850702	12.536	12.5766
I	851916	852366	20.9346	21.3887
I	875788	876188	6.98407	6.98407
I	881256	881756	14.8746	14.8763
I	882543	883451	28.219	29.0181
I	883545	884153	27.9847	28.65
I	913493	914249	16.6284	16.6385
I	915728	916056	13.9935	13.9935
I	920325	921013	54.8607	54.8607
I	927032	928148	13.6261	13.6261
I	934633	935805	53.8308	53.8308
I	939516	939888	13.9713	13.9713
I	942569	944135	16.2971	16.4682
I	944975	945865	14.3042	14.6006
I	945954	946474	10.8069	11.2842
I	954108	954748	36.2579	36.6718
I	955790	957264	301.903	303.032
I	959650	960860	23.1142	23.1679
I	961135	961705	72.0996	72.8239
I	962492	964825	19.8425	19.9922
I	968715	970087	40.1208	40.3075
I	973022	973580	18.6672	18.6672
I	978521	978861	1.99578	1.99578
I	981386	982122	47.6107	47.6107
I	984461	984989	35.5208	35.5225
I	985855	986275	31.777	31.7792
I	988814	989354	16.6833	16.7727
I	989755	990749	13.928	14.0585
I	990913	991797	25.1137	25.1997
I	1000847	1001303	6.95819	6.95819
I	1003959	1004767	15.0262	15.0262
I	1007899	1008417	13.5918	13.5918
I	1061842	1063038	57.6608	57.6608
I	1067830	1070372	28.7358	29.3721
I	1077075	1077625	39.6882	39.6882
I	1090176	1090706	4.88585	4.88585
I	1095621	1096807	47.4508	47.4508
I	1100531	1101133	43.1712	43.1712
I	1109258	1109836	34.3212	34.358
I	1110286	1110800	9.87019	10.0401
I	1124808	1125356	23.6698	23.676
I	1126087	1126695	35.806	36.6062
I	1126816	1127494	26.2552	27.7145
I	1127952	1128510	16.8271	16.9205
I	1131177	1132619	94.9823	95.0335
I	1133358	1133826	12.8223	12.8229
I	1135286	1135908	3.82651	3.82651
I	1147127	1147427	1	1
I	1149661	1150137	6.95129	6.95129
I	1156681	1157229	35.211	35.2747
I	1159401	1160545	20.0287	20.0287
I	1167445	1168151	9.71883	9.71883
I	1180654	1180954	1	1
I	1212755	1214315	39.8838	40.3343
I	1217350	1218796	5.28796	5.28796
I	1225202	1225562	26.9949	26.9951
I	1226527	1226977	7.91767	7.92088
I	1227767	1228263	12.7519	12.7579
I	1228987	1229673	15.0002	15.1171
I	1229955	1230767	21.9743	22.0996
I	1240999	1241847	33.7154	33.7154
I	1251082	1251974	28.0291	28.0291
I	1258506	1258806	6	6
I	1274036	1274336	17	17
I	1288529	1289127	23.3526	23.3526
I	1295425	1295863	18.893	18.893
I	1310800	1311394	12.0831	12.0831
I	1315295	1315955	45.2024	45.2065
I	1316660	1317486	38.0083	38.0091
I	1320296	1320674	3.98877	3.98877
I	1321847	1322339	5.9379	5.9379
I	1327927	1328227	6	6
I	1333909	1334485	7.74207	7.74207
I	1339976	1342894	60.081	60.2528
I	1357943	1358377	8.97253	8.97253
I	1361282	1361582	1	1
I	1392435	1393453	11.1819	11.1819
I	1425053	1425575	8.72525	8.72525
I	1430492	1431438	28.0805	28.0805
I	1434952	1435934	18.3522	18.3522
I	1446455	1447529	31.5712	31.5712
I	1451330	1451800	24.9359	24.9359
I	1455197	1455831	26.6355	26.6355
I	1471144	1471486	4.99686	4.99686
I	1481342	1481996	35.2968	35.2985
I	1482753	1483133	12.9127	12.9225
I	1510982	1511572	8.83291	8.83291
I	1529084	1529550	10.9035	10.9035
I	1535638	1535994	8.98186	8.98186
I	1540354	1540900	25.6827	25.6827
I	1547601	1550227	18.4723	18.4756
I	1554695	1555423	32.6062	32.6062
I	1557331	1558033	56.8896	56.8901
I	1558855	1559425	55.447	55.4487
I	1562460	1562938	4.85201	4.85201
I	1575500	1575946	11.8728	11.8728
I	1583189	1583677	18.7111	18.7111
I	1584789	1585401	39.747	39.747
I	1638380	1638756	2.98721	2.98721
I	1651153	1652117	85.1244	85.1244
I	1653166	1653576	9.95727	9.95764
I	1660461	1661115	60.2073	60.2073
I	1668022	1668586	34.438	34.604
I	1668834	1669450	11.507	12.2645
I	1672042	1672924	16.5744	16.5744
I	1676485	1676903	24.8977	24.8977
I	1686096	1686500	9.90195	9.90204
I	1687513	1688089	10.6029	10.603
I	1691011	1691823	23.407	23.4072
I	1692610	1693448	41.8246	41.8248
I	1695011	1695623	15.2704	15.2704
I	1698062	1698980	19.7673	19.7696
I	1699605	1700083	34.7538	34.7652
I	1717163	1717925	33.5143	33.5148
I	1718601	1719497	44.3426	44.3433
