I	53	1011	5.48317	5.48317
I	10975	11721	48.9963	48.9963
I	26932	27378	14.8146	14.8146
I	33577	34241	20.5637	20.5639
I	35108	35684	27.115	27.1152
I	39709	40213	4.80102	4.80102
I	41761	42447	16.3543	16.4647
I	42825	43373	25.8523	25.9592
I	44969	45339	1.98682	1.98682
I	56336	57390	32.1324	32.1324
I	69707	70505	27.6949	27.6949
I	85766	86724	22.5799	22.5799
I	107458	109721	67.1617	67.3139
I	110259	110947	35.4955	35.5028
I	111779	113231	47.9101	48.4828
I	116336	116940	16.8539	16.8539
I	120791	121211	14.8948	14.8948
I	122362	122718	6.97687	6.9769
I	128086	128716	21.7516	21.789
I	130195	131221	125.241	125.349
I	149165	149861	5.77592	5.77592
I	155862	156400	9.76925	9.76925
I	159175	159651	28.7188	28.7188
I	166725	167309	18.2784	18.2784
I	169661	169961	1	1
I	172693	173171	15.7926	15.9319
I	178171	178697	15.8111	15.8111
I	180016	180642	18.7758	18.7758
I	181688	182120	2.96403	2.96405
I	228374	229028	3.72268	3.79516
I	229814	231314	42.2096	42.7577
I	231706	232342	8.81606	8.81742
I	257790	258190	18.9081	18.9081
I	275411	275977	21.5454	21.5454
I	288960	289428	35.8297	35.8297
I	295820	296632	88.5005	88.5005
I	299192	300272	49.9289	49.9289
I	310736	311360	14.2763	14.2763
I	314978	315556	10.7293	10.7293
I	341189	341553	13.9759	13.9759
I	360596	361070	1.91857	1.91857
I	378383	379821	39.1534	39.1803
I	381187	381907	50.7852	51.2153
I	382069	382829	31.3651	32.0352
I	395095	395609	21.0648	21.0648
I	397567	398487	38.6276	38.6276
I	426752	427080	9.99231	9.99231
I	429013	429643	49.6349	49.6349
I	433247	433987	41.5397	41.5397
I	438006	438310	1.99996	1.99996
I	441650	442132	36.6364	36.6368
I	443029	443455	9.91188	9.91353
I	484299	484907	15.9149	15.9149
I	491621	492029	3.97891	3.97891
I	509225	509601	20.968	20.968
I	516574	517216	72.8562	72.8572
I	517906	518968	51.0971	51.0974
I	521247	521885	17.3488	17.3488
I	524371	524965	48.1271	48.1271
I	526890	528368	31.5098	31.5098
I	529869	530891	57.3165	57.8473
I	536341	537213	26.6786	26.6786
I	542150	542562	2.97099	2.97099
I	545269	545921	30.6721	30.6721
I	547018	547382	9.96298	9.96304
I	549017	549647	9.83217	9.83217
I	555090	555992	28.9412	28.9413
I	556764	557466	3.58994	3.59022
I	562876	563324	7.91278	7.91278
I	573901	575445	75.5232	76.5824
I	606536	606912	1.98443	1.98443
I	663411	663923	6.87073	6.87073
I	703049	703545	5.86657	5.86657
I	716576	717084	10.7924	10.7924
I	719759	720259	50.5175	50.5175
I	737284	737584	1	1
I	756727	757871	39.4636	39.4636
I	762876	763906	54.2049	54.2049
I	775045	775613	14.5233	14.5233
I	796426	796922	2.9079	2.9079
I	798250	798588	10.9951	10.9951
I	801887	802187	1	1
I	814312	814914	6.86491	6.86492
I	815940	816616	37.2718	37.2718
I	819601	819985	9.93764	9.93764
I	826065	826727	80.0901	80.0901
I	829265	829671	19.9832	19.9832
I	834237	835083	30.56	30.5601
I	835945	836457	20.3	20.3021
I	840280	841110	24.7713	24.7713
I	851394	852924	83.1296	83.1296
I	881082	882090	20.9934	20.9983
I	882543	883523	37.534	37.5398
I	920357	920835	21.9021	21.9021
I	927032	928076	10.8359	10.8359
I	929428	929956	49.6226	49.6226
I	934925	935455	50.9222	50.9222
I	939516	939888	13.9713	13.9713
I	943270	943570	2	2
I	945885	946555	12.4862	12.4862
I	954079	954767	45.9415	45.9472
I	955790	957184	319.549	319.911
I	961117	961667	56.9298	56.9298
I	963846	964310	17.8476	17.8476
I	968715	969771	9.2684	9.2684
I	972674	974108	26.9252	26.9252
I	978495	978861	6.98712	7.04469
I	979351	979861	6.93465	6.9898
I	984950	985442	22.6186	23.3599
I	985761	986319	35.3115	35.6796
I	988809	989363	17.5955	17.5955
I	998335	999789	54.0191	54.0191
I	1000847	1001387	12.8161	12.8161
I	1053502	1054048	33.2435	33.2435
I	1061771	1062999	62.0989	62.0989
I	1067930	1068966	28.5017	29.0962
I	1069171	1070705	38.0536	39.4005
I	1098960	1099494	12.7094	12.7094
I	1100510	1101148	44.022	44.022
I	1156101	1157627	12.3827	12.3827
I	1228969	1229673	15.0058	15.0083
I	1230305	1230767	7.92102	7.94076
I	1251061	1252011	28.5768	28.5768
I	1255790	1256790	89.6326	89.6326
I	1258506	1258806	6	6
I	1261299	1261959	28.3175	28.3175
I	1270758	1271786	43.0552	43.0555
I	1272456	1272874	9.95345	9.96546
I	1273497	1274135	9.7023	9.70902
I	1288552	1289064	20.7398	20.7398
I	1310919	1311443	7.87853	7.87853
I	1315238	1315986	47.4361	47.4395
I	1316660	1317408	33.5434	33.5447
I	1339947	1340479	14.7006	14.7006
I	1341786	1342668	14.3744	14.3744
I	1360932	1361582	5.81876	5.81876
I	1365155	1365699	21.6517	21.6517
I	1392657	1393211	14.5603	14.5603
I	1415960	1416466	9.83126	9.83126
I	1434972	1435934	39.9733	39.9733
I	1443870	1444660	27.6453	27.6453
I	1446605	1447551	27.9502	27.9502
I	1458839	1459391	11.6576	11.6576
I	1470820	1471486	17.664	17.664
I	1481315	1482053	37.5617	37.5617
I	1540356	1540998	33.158	33.158
I	1548148	1548524	7.94058	7.94429
I	1549375	1549767	16.9552	16.957
I	1558677	1559611	56.0155	56.0155
I	1562350	1562930	7.62591	7.62591
I	1575495	1575965	12.8299	12.8299
I	1583189	1583677	18.7111	18.7111
I	1598317	1599033	14.838	14.838
I	1628405	1629045	37.3066	37.3066
I	1634334	1634834	32.0075	32.0075
I	1651167	1651975	73.4411	73.4411
I	1653184	1653546	8.9755	8.9755
I	1672252	1672790	14.7115	14.7115
I	1676485	1677041	51.6569	51.6569
I	1687513	1688237	14.6051	14.6051
I	1691011	1691823	23.407	23.407
I	1694990	1695416	5.93335	5.93335
I	1698138	1698874	17.8901	17.8901
I	1717251	1717925	25.4318	25.4319
I	1718926	1719566	21.9542	21.9543
I	1720493	1721197	14.0887	14.0887
I	1726876	1727242	6.99313	6.99313
I	1729378	1729954	61.3136	61.3136
I	1735043	1735591	7.88452	7.89506
I	1736020	1736886	10.5664	10.5734
I	1737816	1738702	26.3784	26.3785
I	1777096	1777862	9.11405	9.11527
I	1778545	1779179	20.9006	20.9013
I	1807667	1808341	5.48887	5.48887
I	1823042	1823848	17.2353	17.2353
I	1835756	1837286	117.172	118.784
I	1852249	1853479	18.1905	18.1905
I	1873246	1874488	80.9241	80.9241
I	1879292	1880210	47.4802	47.4802
